id,word,pos,part,section,japanese,sentence,sentence_ja
978,ambition,noun,2,10,（～に対する）願望，野望（for）；野心,"She pursued her academic ambitions with great dedication, hoping to contribute to medical research.",彼女は医学研究への貢献を目指し、多大な熱意をもって学術的な野望を追求した。
979,prominent,adjective,2,10,卓越した；目立つ,"She played a prominent role in the negotiation, contributing significantly to its successful outcome.",彼女は交渉において重要な役割を果たし、その成功に大きく貢献しました。
980,radical,adjective,2,10,急進的な；根本的な,The new CEO proposed a radical restructuring of the company to improve efficiency.,新しいCEOは効率を向上させるため、会社の抜本的な再編を提案した。
981,prompt,adjective,2,10,即座の，迅速な,We expect a prompt response to our inquiry so we can proceed with the project without delay.,私たちは遅延なくプロジェクトを進められるよう、私たちの問い合わせに対し迅速な返答を期待しています。
982,informal,adjective,2,10,形式ばらない，略式の（⇔ formal 正式の）；（言葉が）くだけた,"His speech was informal, but very effective in connecting with the audience.",彼のスピーチは形式ばらないものだったが、聴衆の心をつかむのに非常に効果的だった。
983,mutual,adjective,2,10,相互の；共通の,Their cooperation was based on mutual trust and benefit.,彼らの協力は相互の信頼と利益に基づいていた。
984,neutral,adjective,2,10,中立の；（特徴・表情などが）はっきりしない,The moderator must remain neutral to ensure a fair debate.,公正な討論を確実にするために、司会者は中立であるべきです。
985,alert,adjective,2,10,警戒して；敏速な,Drivers must remain alert for unexpected obstacles on the road.,運転手は、路上で予期せぬ障害物に常に警戒していなければならない。
986,magnetic,adjective,2,10,磁気の；磁石の；人を引きつける,His magnetic personality made him popular among his classmates.,彼の魅力的な人柄は、クラスメートの間で彼を人気者にしました。
987,polar,adjective,2,10,極地の；電極の,The polar regions of the Earth are home to unique species adapted to extreme cold.,地球の極地には、極度の寒さに適応したユニークな種が生息しています。
988,fluent,adjective,2,10,流ちょうな,"To become fluent in a foreign language, consistent practice is essential.",外国語を流暢に話せるようになるためには、継続的な練習が不可欠です。
989,external,adjective,2,10,外部の（⇔ internal ⇒ 680）；対外的な,The company's success depends not only on internal strategies but also on various external factors such as market trends and economic conditions.,その会社の成功は、社内戦略だけでなく、市場動向や経済状況といった様々な外部要因にも左右される。
990,passive,adjective,2,10,受動的な；消極的な,His passive nature often led him to follow others rather than take initiative.,彼の消極的な性格は、率先して行動するよりも他人に従うことになりがちだった。
991,awful,adjective,2,10,ひどい；嫌な；ものすごい,The movie was so awful that I left the cinema halfway through.,その映画はあまりにもひどかったので、私は途中で映画館を出ました。
992,unrelated,adjective,2,10,無関係の；血縁関係がない,"The two seemingly unrelated events were, in fact, caused by the same underlying factor.",一見無関係に見える二つの出来事は、実は同じ根本的な要因によって引き起こされた。
993,cruel,adjective,2,10,残酷な；むごい,Many people consider it cruel to keep wild animals in small cages for entertainment.,多くの人々は、娯楽のために野生動物を小さな檻に入れるのは残酷だと考えています。
994,fake,adjective,2,10,偽の；見せかけだけの,Many people are concerned about the spread of fake news on social media platforms.,多くの人々がソーシャルメディア上でのフェイクニュースの拡散を懸念しています。
995,vulnerable,adjective,2,10,（攻撃などに）弱い，もろい；傷つきやすい,Small children are particularly vulnerable to serious infections.,幼い子供たちは特に重い感染症にかかりやすい。
996,urgent,adjective,2,10,緊急の,The hospital issued an urgent appeal for blood donors after a major accident.,病院は、大事故発生後、献血者への緊急の呼びかけを行いました。
