id,word,pos,part,section,japanese,sentence,sentence_ja
1100,versus,preposition,2,11,（A ～ Bで）A対B；AかBか,A lot of soccer fans watched the Brazil versus Italy game on TV.,多くのサッカーファンがブラジル対イタリアの試合をテレビで見た。
1101,proceed,verb,2,12,進む，進行する；（～を）続行する（with）,"In case of emergency, please proceed calmly to the nearest exit.",緊急の場合，落ち着いて最寄りの出口にお進みください。
1102,orient,verb,2,12,（人）を（環境などに）慣らす（to）；（受身形で）（関心などが）（～に）向いている（to / toward）,This event is helpful for orienting new students to our university.,このイベントは新入生を我が大学に慣れさせるのに役立つ。
1103,surf,verb,2,12,（インターネット上の情報など）を見て回る；サーフィンをする,"He surfs the Internet constantly, collecting information about political scandals.",彼は絶えずネットのサイトを見て回り，政治的スキャンダルに関する情報を集めている。
1104,filter,verb,2,12,をろ過する；を取り除く,This device is designed to filter out dirt from the water.,この装置は水からごみを取り除くように作られている。
1105,bind,verb,2,12,を縛る；を束縛する；を結び付ける,She bound the sheets of paper together with string.,彼女はひもでそれらの紙をひとまとめに縛った。
1106,resort,verb,2,12,（好ましくない手段に）訴える，頼る（to）,"If the criminals' demands are not accepted, they may resort to force.",犯人たちの要求が受け入れられなければ，彼らは武力に訴えるかもしれない。
1107,reinforce,verb,2,12,を強化する；を補強する,The student reinforced his knowledge by taking extra lessons online.,その生徒はオンラインでの追加レッスンを受けることで知識を強化した。
1108,accumulate,verb,2,12,を蓄積する，集める；積もる,"The couple accumulated $20,000 to buy a new car.","その夫婦は新車を購入するために20,000ドルを貯めた。"
1109,bet,verb,2,12,と確信する，断言する；（金などを）かける,"If you work hard, I bet you can complete this task in a month.",懸命に働けば，きっと君は1か月でこの仕事を完了できるよ。
1110,advocate,verb,2,12,を主張する；を擁護する,Vegans advocate avoiding all food of animal origin.,完全菜食主義者は動物由来のすべての食べ物を避けることを主張する。
1111,constitute,verb,2,12,を構成する；になる，に等しい,"At our university, women constitute the majority of the psychology majors.",私たちの大学では，女性が心理学専攻学生の大多数を構成する。
1112,undertake,verb,2,12,を引き受ける；を保証する；に着手する,She undertook the task of preparing all the necessary materials.,彼女は必要な資料をすべてそろえるという仕事を引き受けた。
1113,grip,verb,2,12,を握る；をとらえる,"Scared by the noise, she gripped her father's arm tightly.",物音におびえて，彼女は父親の腕をしっかりと握った。
1114,dismiss,verb,2,12,（意見などを）退ける；を解雇する（≒ fire）,My boss dismissed my opinion as nonsense.,彼は私の考えをばかげたものとして退けた。
1115,fade,verb,2,12,薄れる；衰える,Many of my memories of my trip to Italy ten years ago have faded.,10年前に行ったイタリア旅行の思い出の多くは薄れてしまった。
1116,conceal,verb,2,12,を隠す（≒ hide）（⇔ uncover ⇒ 1236）,You cannot conceal your true feelings when you speak.,人は話すとき自分の真情を隠すことができない。
1117,chew,verb,2,12,（を）かむ；をかみ砕く,You should chew your food well when you eat.,食事するときは食べ物をよくかむべきだ。
1118,swallow,verb,2,12,（を）飲み込む；をうのみにする；に耐える,She swallowed a pill with a glass of water.,彼女はコップ1杯の水で錠剤を飲み込んだ。
1119,seal,verb,2,12,を密閉する；に封をする,Houses in Hokkaido are sealed to prevent cold winds and snow from getting in.,冷たい風や雪が入り込むのを防ぐために，窓はしっかりと密閉されていた。
1120,migrate,verb,2,12,移住する；（鳥などが）渡る,"Between 1880 and 1914, nearly three million Italians migrated to the U.S.",1880年から1914年にかけて300万人近くのイタリア人がアメリカに移住した。
1121,exaggerate,verb,2,12,（を）誇張する；を強調する,The food company exaggerated the quality of its products.,その食品会社は自社製品の品質を誇張した。
1122,accuse,verb,2,12,を非難する；を告訴する,She accused me of having spread rumors about her father.,彼女は自分の父親に関するうわさを広めたことで私を非難した。
1123,vanish,verb,2,12,消える（≒ disappear）,"During the show, the magician vanished from sight on the stage.",ショーの途中，手品師は舞台上で視界から消えた。
1124,polish,verb,2,12,を磨く；を洗練させる,He polishes the floors of his apartment once a week.,彼は週に1度自宅マンションの床を磨く。
1125,wipe,verb,2,12,を拭く；を拭き取る；を消し去る,She wiped her hands with a hand towel.,彼女は手拭きタオルで手を拭いた。
1126,sweep,verb,2,12,（を）掃く；を一掃する；さっと通過する,It is my job to sweep the path in front of the house every day.,毎朝，通路を掃くのが私の仕事だ。
1127,mislead,verb,2,12,を誤解させる，欺く；（人）を間違った方向に導く,The salesperson misled the customer into buying an expensive product.,その販売員は客を欺いて高価な製品を買わせた。
1128,spoil,verb,2,12,を台無しにする；を甘やかす；だめになる,He feels the London Eye spoils the view of London.,彼はロンドンアイがロンドンの景色を台無しにしていると感じている。
1129,compound,verb,2,12,を悪化させる；を合成する；を混合する,His sudden illness compounded the financial problems of his company.,彼の突然の病気は彼の会社の財務問題を悪化させた。
1130,explode,verb,2,12,爆発する；急増する；を論破する,"If the bomb had exploded, many people would have suffered injuries.",もし爆弾が爆発していたら，多くの人がけがをしていただろう。
1131,disgust,verb,2,12,をむかつかせる；に愛想を尽かせる,The man was disgusted by the inappropriate remark from the politician.,その男性は政治家の不適切な発言にむかついた。
1132,commute,verb,2,12,通勤（通学）する,"If mass transit isn't available, people will commute with cars.",大量輸送機関が利用できないと，人々は車で通勤するだろう。
